time,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg
20200519,1258.36,1300.4,1252.85,1298.45,0.0,3.78,28.52,17.48,0.0,0.0
20200520,1291.98,1312.46,1255.14,1260.88,0.0,-2.89,31.67,16.91,0.0,0.0
20200521,1261.79,1286.92,1238.23,1238.23,0.0,-1.8,29.47,15.49,0.0,0.0
20200522,1240.64,1240.64,1192.7,1204.64,0.0,-2.71,24.97,13.48,0.0,0.0
20200525,1203.03,1222.36,1198.99,1222.36,0.0,1.47,16.97,10.13,0.0,0.0
20200526,1227.9,1296.44,1227.9,1296.44,0.0,6.06,25.06,14.64,0.0,0.0
20200527,1292.57,1302.18,1271.24,1273.36,0.0,-1.78,22.48,11.56,0.0,0.0
20200528,1271.85,1282.73,1237.61,1268.19,0.0,-0.41,20.58,11.77,0.0,0.0
20200529,1263.97,1310.8,1263.97,1305.1,0.0,2.91,27.39,13.4,0.0,0.0
20200601,1314.98,1345.44,1314.98,1335.97,0.0,2.37,30.58,15.69,0.0,0.0
20200602,1333.91,1338.52,1314.68,1330.78,0.0,-0.39,24.26,13.09,0.0,0.0
20200603,1330.4,1374.59,1330.4,1354.13,0.0,1.76,32.5,15.5,0.0,0.0
20200604,1353.79,1383.57,1353.79,1381.88,0.0,2.05,34.11,15.75,0.0,0.0
20200605,1384.77,1390.58,1372.63,1373.54,0.0,-0.6,33.85,16.57,0.0,0.0
20200608,1376.21,1378.57,1328.12,1330.05,0.0,-3.17,28.62,14.69,0.0,0.0
20200609,1329.98,1360.18,1329.98,1360.18,0.0,2.27,24.52,13.44,0.0,0.0
20200610,1356.25,1367.51,1353.34,1364.45,0.0,0.31,21.33,12.24,0.0,0.0
20200611,1362.46,1368.2,1338.78,1343.96,0.0,-1.5,22.78,11.66,0.0,0.0
20200612,1321.14,1365.85,1321.14,1357.78,0.0,1.03,22.62,12.76,0.0,0.0
20200615,1380.75,1401.35,1371.43,1398.27,0.0,2.98,35.22,18.48,0.0,0.0
20200616,1397.01,1490.84,1389.55,1478.05,0.0,5.71,57.29,28.67,0.0,0.0
20200617,1478.11,1539.6,1478.11,1494.26,0.0,1.1,61.71,30.42,0.0,0.0
20200618,1486.13,1486.13,1435.01,1450.22,0.0,-2.95,44.59,22.08,0.0,0.0
20200619,1447.18,1488.66,1447.18,1473.3,0.0,1.59,29.9,17.0,0.0,0.0
20200622,1482.04,1513.96,1482.04,1503.49,0.0,2.05,32.18,17.9,0.0,0.0
20200623,1498.93,1578.99,1498.93,1577.87,0.0,4.95,38.01,23.02,0.0,0.0
20200624,1569.84,1572.71,1547.72,1564.73,0.0,-0.83,29.39,17.4,0.0,0.0
20200629,1565.89,1595.56,1563.84,1595.34,0.0,1.96,30.82,19.35,0.0,0.0
20200630,1602.55,1663.1,1602.55,1656.15,0.0,3.81,45.56,25.42,0.0,0.0
20200701,1667.22,1667.22,1604.51,1631.49,0.0,-1.49,51.64,28.06,0.0,0.0
20200702,1629.39,1644.11,1578.01,1583.0,0.0,-2.97,38.56,24.53,0.0,0.0
20200703,1574.3,1574.3,1526.19,1564.59,0.0,-1.16,37.57,23.72,0.0,0.0
20200706,1566.76,1597.74,1547.89,1595.83,0.0,2.0,44.9,26.84,0.0,0.0
20200707,1592.21,1658.9,1592.21,1643.4,0.0,2.98,50.16,31.46,0.0,0.0
20200708,1643.4,1673.62,1643.4,1661.91,0.0,1.13,40.07,27.1,0.0,0.0
20200709,1663.58,1712.43,1648.67,1708.03,0.0,2.78,51.28,32.63,0.0,0.0
20200710,1700.99,1792.63,1700.99,1758.88,0.0,2.98,57.68,34.99,0.0,0.0
20200713,1765.13,1882.87,1765.13,1882.87,0.0,7.05,68.53,43.67,0.0,0.0
20200714,1876.16,1910.83,1813.8,1866.28,0.0,-0.88,70.73,44.65,0.0,0.0
20200715,1861.81,1878.07,1789.05,1789.95,0.0,-4.09,56.02,38.47,0.0,0.0
20200716,1783.43,1783.43,1637.86,1637.86,0.0,-8.5,49.21,33.08,0.0,0.0
20200717,1640.66,1696.14,1629.4,1661.31,0.0,1.43,36.54,25.1,0.0,0.0
20200720,1679.05,1679.05,1604.91,1664.91,0.0,0.22,36.33,23.59,0.0,0.0
20200721,1654.23,1709.08,1654.23,1709.08,0.0,2.65,27.29,18.77,0.0,0.0
20200722,1699.55,1759.94,1699.55,1748.19,0.0,2.29,33.16,24.86,0.0,0.0
20200723,1736.0,1777.66,1717.68,1769.2,0.0,1.2,34.49,23.57,0.0,0.0
20200724,1748.5,1755.97,1631.12,1631.12,0.0,-7.81,40.57,26.45,0.0,0.0
20200727,1631.65,1649.72,1594.79,1606.16,0.0,-1.53,30.15,18.92,0.0,0.0
20200728,1616.63,1640.77,1604.07,1640.77,0.0,2.16,25.58,18.14,0.0,0.0
20200729,1647.83,1738.76,1646.24,1738.76,0.0,5.97,31.54,22.69,0.0,0.0
20200730,1745.37,1791.36,1741.36,1746.87,0.0,0.47,36.32,23.24,0.0,0.0
20200731,1736.57,1797.54,1729.72,1794.13,0.0,2.71,36.79,25.98,0.0,0.0
20200803,1807.39,1920.48,1807.39,1920.48,0.0,7.04,37.99,29.67,0.0,0.0
20200804,1921.79,1957.39,1855.03,1868.09,0.0,-2.73,46.79,40.1,0.0,0.0
20200805,1841.06,1907.74,1841.06,1883.49,0.0,0.82,31.93,27.42,0.0,0.0
20200806,1875.91,1875.91,1823.65,1841.62,0.0,-2.22,29.76,23.62,0.0,0.0
20200807,1830.24,1830.24,1756.31,1797.16,0.0,-2.41,27.88,21.0,0.0,0.0
20200810,1789.04,1801.06,1759.55,1794.3,0.0,-0.16,23.05,17.01,0.0,0.0
20200811,1791.22,1814.98,1738.42,1740.79,0.0,-2.98,23.91,18.16,0.0,0.0
20200812,1738.92,1738.92,1635.88,1679.72,0.0,-3.51,32.76,23.95,0.0,0.0
20200813,1687.95,1697.58,1668.17,1697.58,0.0,1.06,33.74,20.83,0.0,0.0
20200814,1691.21,1699.5,1660.2,1692.49,0.0,-0.3,22.73,14.94,0.0,0.0
20200817,1690.67,1720.66,1671.89,1720.66,0.0,1.66,28.86,19.03,0.0,0.0
20200818,1722.59,1750.67,1721.52,1733.79,0.0,0.76,31.3,21.62,0.0,0.0
20200819,1732.11,1735.49,1695.41,1696.11,0.0,-2.17,30.88,19.39,0.0,0.0
20200820,1685.49,1701.51,1662.88,1662.88,0.0,-1.96,21.6,16.53,0.0,0.0
20200821,1664.62,1683.01,1661.53,1662.48,0.0,-0.02,23.73,16.69,0.0,0.0
20200824,1662.71,1672.47,1624.17,1672.13,0.0,0.58,24.02,16.83,0.0,0.0
20200825,1664.74,1674.77,1649.15,1654.1,0.0,-1.08,20.69,14.26,0.0,0.0
20200826,1632.6,1641.48,1579.0,1592.85,0.0,-3.7,29.92,21.38,0.0,0.0
20200827,1594.31,1627.24,1575.82,1616.86,0.0,1.51,21.15,16.56,0.0,0.0
20200828,1623.25,1656.82,1610.11,1647.38,0.0,1.89,21.25,14.99,0.0,0.0
20200831,1651.33,1675.03,1646.03,1647.08,0.0,-0.02,22.48,16.83,0.0,0.0
20200901,1648.78,1651.54,1631.27,1633.1,0.0,-0.85,16.4,12.13,0.0,0.0
20200902,1638.91,1638.91,1615.56,1624.66,0.0,-0.52,17.86,13.49,0.0,0.0
20200903,1625.1,1645.32,1622.81,1631.96,0.0,0.45,17.41,12.87,0.0,0.0
20200904,1604.16,1613.64,1595.82,1612.1,0.0,-1.22,14.32,10.59,0.0,0.0
20200907,1604.98,1611.78,1562.18,1564.59,0.0,-2.95,18.55,13.48,0.0,0.0
20200908,1563.18,1565.3,1526.68,1549.16,0.0,-0.99,15.33,11.48,0.0,0.0
20200909,1543.51,1543.51,1459.67,1480.82,0.0,-4.41,20.67,13.39,0.0,0.0
20200910,1490.86,1492.63,1436.97,1438.33,0.0,-2.87,15.24,9.58,0.0,0.0
20200911,1439.58,1477.88,1431.74,1476.89,0.0,2.68,14.56,9.91,0.0,0.0
20200914,1498.58,1543.05,1489.21,1500.99,0.0,1.63,26.53,22.63,0.0,0.0
20200915,1508.28,1524.81,1491.81,1521.98,0.0,1.4,19.19,16.12,0.0,0.0
20200916,1522.26,1530.38,1508.42,1517.45,0.0,-0.3,20.5,15.61,0.0,0.0
20200917,1514.76,1559.23,1498.17,1549.65,0.0,2.12,30.95,22.49,0.0,0.0
20200918,1549.9,1591.17,1548.02,1590.61,0.0,2.64,29.77,26.47,0.0,0.0
20200921,1586.99,1594.17,1570.44,1578.48,0.0,-0.76,23.12,21.65,0.0,0.0
20200922,1575.72,1617.92,1575.72,1607.93,0.0,1.87,28.26,28.88,0.0,0.0
20200923,1616.16,1673.43,1615.58,1648.96,0.0,2.55,38.91,38.21,0.0,0.0
20200924,1635.73,1637.36,1616.32,1618.51,0.0,-1.85,28.38,26.86,0.0,0.0
20200925,1625.05,1636.45,1594.78,1595.18,0.0,-1.44,21.59,20.91,0.0,0.0
20200928,1601.98,1601.98,1560.25,1562.97,0.0,-2.02,20.02,18.05,0.0,0.0
20200929,1574.31,1619.27,1574.31,1605.05,0.0,2.69,22.23,20.45,0.0,0.0
20200930,1611.16,1656.95,1611.16,1654.35,0.0,3.07,24.22,23.86,0.0,0.0
20201009,1677.33,1697.12,1670.16,1695.72,0.0,2.5,25.88,25.1,0.0,0.0
20201012,1709.24,1715.45,1699.23,1715.45,0.0,1.16,33.46,29.77,0.0,0.0
20201013,1717.06,1744.83,1717.06,1735.66,0.0,1.18,34.44,31.69,0.0,0.0
20201014,1733.37,1736.26,1721.36,1726.69,0.0,-0.52,30.49,27.78,0.0,0.0
20201015,1723.88,1723.88,1676.78,1678.76,0.0,-2.78,25.09,21.65,0.0,0.0
20201016,1679.62,1694.58,1661.25,1674.19,0.0,-0.27,23.59,20.54,0.0,0.0
20201019,1682.29,1682.29,1631.63,1631.63,0.0,-2.54,21.47,19.15,0.0,0.0
20201020,1634.96,1650.28,1617.65,1650.28,0.0,1.14,19.02,18.41,0.0,0.0
20201021,1660.43,1669.74,1633.82,1635.09,0.0,-0.92,19.16,17.57,0.0,0.0
20201022,1631.05,1631.05,1590.06,1591.39,0.0,-2.67,18.83,15.87,0.0,0.0
20201023,1600.49,1603.25,1538.23,1538.23,0.0,-3.34,22.31,20.27,0.0,0.0
20201026,1540.92,1576.53,1527.81,1574.9,0.0,2.38,17.97,14.93,0.0,0.0
20201027,1575.38,1629.47,1574.29,1629.47,0.0,3.47,22.89,21.59,0.0,0.0
20201028,1628.31,1628.31,1613.28,1617.48,0.0,-0.74,29.39,27.95,0.0,0.0
20201029,1611.46,1644.33,1611.46,1634.98,0.0,1.08,27.6,25.2,0.0,0.0
20201030,1636.85,1636.85,1607.45,1607.45,0.0,-1.68,26.65,21.19,0.0,0.0
20201102,1611.92,1617.97,1582.19,1602.04,0.0,-0.34,25.71,21.15,0.0,0.0
20201103,1601.39,1647.73,1601.39,1646.37,0.0,2.77,27.45,22.28,0.0,0.0
20201104,1654.19,1672.63,1640.31,1667.88,0.0,1.31,24.56,21.41,0.0,0.0
20201105,1687.56,1687.56,1664.87,1683.84,0.0,0.96,29.21,22.85,0.0,0.0
20201106,1677.01,1677.01,1587.65,1613.04,0.0,-4.21,35.21,30.49,0.0,0.0
20201109,1614.52,1659.13,1601.37,1659.13,0.0,2.86,35.74,28.4,0.0,0.0
20201110,1668.0,1668.0,1622.77,1622.94,0.0,-2.18,29.14,23.94,0.0,0.0
20201111,1619.96,1619.96,1572.88,1572.88,0.0,-3.08,24.38,19.82,0.0,0.0
20201112,1579.16,1597.47,1579.16,1588.61,0.0,1.0,21.39,17.47,0.0,0.0
20201113,1580.02,1599.87,1575.48,1599.05,0.0,0.66,20.03,14.97,0.0,0.0
20201116,1700.67,1700.67,1622.74,1625.26,0.0,1.64,32.35,27.31,0.0,0.0
20201117,1626.55,1626.55,1575.92,1579.51,0.0,-2.82,26.6,20.6,0.0,0.0
20201118,1576.41,1590.05,1555.72,1562.13,0.0,-1.1,21.32,17.74,0.0,0.0
20201119,1556.63,1575.01,1550.93,1567.8,0.0,0.36,22.21,14.59,0.0,0.0
20201120,1564.38,1574.5,1564.38,1569.96,0.0,0.14,18.96,12.49,0.0,0.0
20201123,1574.28,1574.28,1546.61,1560.09,0.0,-0.63,27.66,23.8,0.0,0.0
20201124,1559.24,1559.24,1515.32,1522.26,0.0,-2.43,21.41,19.04,0.0,0.0
20201125,1518.84,1518.84,1477.36,1484.63,0.0,-2.47,23.41,21.14,0.0,0.0
20201126,1483.02,1492.62,1475.88,1478.78,0.0,-0.39,17.85,14.8,0.0,0.0
20201127,1482.92,1486.51,1465.26,1470.05,0.0,-0.59,18.65,13.94,0.0,0.0
20201130,1462.66,1464.9,1438.31,1450.78,0.0,-1.31,21.98,18.83,0.0,0.0
20201201,1456.18,1482.75,1456.18,1478.73,0.0,1.93,19.86,14.7,0.0,0.0
20201202,1475.83,1480.81,1466.6,1470.53,0.0,-0.56,21.07,14.73,0.0,0.0
20201203,1473.63,1496.19,1466.78,1489.11,0.0,1.26,35.81,20.92,0.0,0.0
20201204,1485.96,1488.08,1477.55,1485.05,0.0,-0.27,24.12,15.83,0.0,0.0
20201207,1482.76,1487.76,1467.44,1474.54,0.0,-0.71,27.73,21.95,0.0,0.0
20201208,1473.76,1479.1,1450.38,1451.58,0.0,-1.56,32.61,22.92,0.0,0.0
20201209,1462.43,1462.43,1417.6,1418.12,0.0,-2.31,36.95,26.64,0.0,0.0
20201210,1415.78,1427.37,1409.84,1416.84,0.0,-0.09,38.62,30.59,0.0,0.0
20201211,1419.01,1419.01,1373.03,1388.16,0.0,-2.02,51.89,37.53,0.0,0.0
20201214,1393.66,1414.83,1380.96,1410.93,0.0,1.64,37.61,27.59,0.0,0.0
20201215,1411.22,1442.53,1411.22,1433.2,0.0,1.58,35.78,26.56,0.0,0.0
20201216,1430.89,1447.95,1430.89,1444.64,0.0,0.8,33.44,24.79,0.0,0.0
20201217,1449.38,1476.39,1449.38,1476.39,0.0,2.2,38.74,28.37,0.0,0.0
20201218,1474.81,1474.81,1455.75,1460.85,0.0,-1.05,32.5,22.91,0.0,0.0
20201221,1470.42,1480.4,1459.71,1479.45,0.0,1.27,35.92,27.15,0.0,0.0
20201222,1477.6,1503.48,1473.34,1473.34,0.0,-0.41,42.92,33.45,0.0,0.0
20201223,1466.65,1471.55,1453.47,1470.15,0.0,-0.22,37.75,27.24,0.0,0.0
20201224,1468.38,1468.38,1419.24,1421.57,0.0,-3.3,35.71,22.96,0.0,0.0
20201225,1418.31,1445.04,1418.31,1443.84,0.0,1.57,28.82,21.83,0.0,0.0
20201228,1446.33,1450.27,1427.39,1436.85,0.0,-0.48,35.96,26.67,0.0,0.0
20201229,1432.23,1432.23,1406.69,1406.69,0.0,-2.1,27.59,21.68,0.0,0.0
20201230,1408.23,1408.41,1394.8,1401.9,0.0,-0.34,26.11,20.29,0.0,0.0
20201231,1403.61,1430.8,1403.61,1423.34,0.0,1.53,32.16,22.37,0.0,0.0
20210104,1425.12,1438.63,1412.19,1433.41,0.0,0.71,35.47,25.46,0.0,0.0
20210105,1431.37,1474.54,1431.37,1454.25,0.0,1.45,44.64,30.5,0.0,0.0
20210106,1464.08,1464.08,1430.4,1434.91,0.0,-1.33,40.55,33.66,0.0,0.0
20210107,1434.66,1434.66,1373.29,1378.66,0.0,-3.92,48.62,37.31,0.0,0.0
20210108,1367.01,1382.04,1365.22,1374.23,0.0,-0.32,37.34,30.37,0.0,0.0
20210111,1390.97,1410.64,1384.12,1405.73,0.0,2.29,47.4,40.5,0.0,0.0
20210112,1412.75,1422.05,1409.74,1420.58,0.0,1.06,32.22,26.15,0.0,0.0
20210113,1419.93,1419.93,1395.16,1406.57,0.0,-0.99,41.5,34.21,0.0,0.0
20210114,1406.1,1456.38,1401.66,1443.76,0.0,2.64,44.16,32.81,0.0,0.0
20210115,1446.18,1452.74,1434.26,1445.52,0.0,0.12,33.67,23.26,0.0,0.0
20210118,1443.37,1452.12,1438.15,1441.84,0.0,-0.25,29.52,21.59,0.0,0.0
20210119,1443.11,1447.5,1437.3,1439.7,0.0,-0.15,33.35,22.43,0.0,0.0
20210120,1439.35,1483.72,1439.35,1480.4,0.0,2.83,29.97,23.57,0.0,0.0
20210121,1496.07,1511.75,1489.62,1502.54,0.0,1.5,43.35,33.35,0.0,0.0
20210122,1506.12,1592.12,1506.12,1589.42,0.0,5.78,51.72,50.11,0.0,0.0
20210125,1596.45,1642.03,1586.16,1626.3,0.0,2.32,55.53,49.97,0.0,0.0
20210126,1633.99,1633.99,1572.62,1572.62,0.0,-3.3,40.57,38.17,0.0,0.0
20210127,1571.41,1571.74,1542.11,1555.6,0.0,-1.08,34.22,30.98,0.0,0.0
20210128,1538.99,1570.4,1516.3,1516.38,0.0,-2.52,32.02,26.32,0.0,0.0
20210129,1521.59,1536.34,1480.46,1495.16,0.0,-1.4,37.8,29.06,0.0,0.0
20210201,1496.92,1526.84,1496.92,1523.98,0.0,1.93,33.67,25.97,0.0,0.0
20210202,1524.13,1528.97,1508.89,1526.74,0.0,0.18,32.27,25.59,0.0,0.0
20210203,1518.27,1534.36,1512.4,1512.4,0.0,-0.94,36.19,28.89,0.0,0.0
20210204,1508.68,1517.03,1474.58,1489.21,0.0,-1.53,34.32,26.71,0.0,0.0
20210205,1489.64,1521.1,1489.64,1496.14,0.0,0.47,32.95,26.83,0.0,0.0
20210208,1487.88,1487.88,1466.84,1474.01,0.0,-1.48,30.04,24.14,0.0,0.0
20210209,1470.66,1517.66,1470.66,1510.71,0.0,2.49,37.93,31.33,0.0,0.0
20210210,1510.26,1574.89,1508.18,1574.81,0.0,4.24,45.42,38.05,0.0,0.0
20210218,1592.21,1592.21,1523.43,1524.18,0.0,-3.22,43.01,40.34,0.0,0.0
20210219,1522.84,1558.09,1512.5,1549.98,0.0,1.69,40.01,32.55,0.0,0.0
20210222,1550.62,1572.34,1527.97,1530.71,0.0,-1.24,49.77,35.36,0.0,0.0
20210223,1527.27,1556.85,1506.2,1543.47,0.0,0.83,38.35,27.44,0.0,0.0
20210224,1546.94,1546.94,1501.81,1510.89,0.0,-2.11,39.95,33.49,0.0,0.0
20210225,1509.96,1509.96,1480.97,1486.79,0.0,-1.6,32.39,23.03,0.0,0.0
20210226,1457.83,1489.11,1457.83,1467.84,0.0,-1.28,31.8,26.51,0.0,0.0
20210301,1477.34,1499.2,1477.34,1490.08,0.0,1.52,28.81,23.28,0.0,0.0
20210302,1492.25,1511.57,1471.28,1477.01,0.0,-0.88,27.65,23.13,0.0,0.0
20210303,1471.12,1497.5,1465.2,1497.5,0.0,1.39,25.3,19.81,0.0,0.0
20210304,1491.36,1491.36,1451.33,1452.93,0.0,-2.98,35.11,25.27,0.0,0.0
20210305,1433.66,1465.52,1433.66,1461.05,0.0,0.56,25.01,17.67,0.0,0.0
20210308,1467.15,1478.02,1422.99,1422.99,0.0,-2.61,36.68,24.47,0.0,0.0
20210309,1415.39,1415.39,1360.83,1360.83,0.0,-4.37,37.64,25.4,0.0,0.0
20210310,1378.07,1378.07,1357.15,1360.52,0.0,-0.02,27.12,16.58,0.0,0.0
20210311,1368.52,1400.43,1360.2,1393.2,0.0,2.4,24.69,18.2,0.0,0.0
20210312,1392.75,1392.75,1371.72,1389.06,0.0,-0.3,20.64,14.28,0.0,0.0
20210315,1385.81,1389.8,1364.54,1373.32,0.0,-1.13,32.15,21.85,0.0,0.0
20210316,1374.14,1393.34,1373.01,1392.86,0.0,1.42,25.94,16.81,0.0,0.0
20210317,1390.08,1412.72,1390.01,1410.65,0.0,1.28,22.79,15.79,0.0,0.0
20210318,1411.84,1436.26,1411.84,1432.26,0.0,1.53,30.65,21.43,0.0,0.0
20210319,1423.8,1445.05,1423.14,1427.76,0.0,-0.31,33.67,22.85,0.0,0.0
20210322,1431.07,1442.75,1425.53,1441.54,0.0,0.97,30.04,18.93,0.0,0.0
20210323,1443.92,1449.38,1416.02,1421.49,0.0,-1.39,30.12,19.74,0.0,0.0
20210324,1418.98,1433.34,1418.98,1425.34,0.0,0.27,30.24,20.26,0.0,0.0
20210325,1421.5,1437.02,1409.04,1422.87,0.0,-0.17,27.61,19.41,0.0,0.0
20210326,1423.56,1452.47,1423.56,1448.41,0.0,1.8,27.05,18.68,0.0,0.0
20210329,1455.35,1471.52,1455.35,1463.22,0.0,1.02,28.58,22.14,0.0,0.0
20210330,1464.4,1484.72,1456.16,1460.04,0.0,-0.22,35.45,22.76,0.0,0.0
20210331,1461.98,1467.56,1449.07,1453.45,0.0,-0.45,26.96,18.75,0.0,0.0
20210401,1454.92,1469.54,1454.92,1467.35,0.0,0.96,26.52,19.28,0.0,0.0
20210402,1469.61,1482.87,1468.22,1474.92,0.0,0.52,28.57,22.72,0.0,0.0
20210406,1476.12,1486.84,1471.76,1472.46,0.0,-0.17,26.28,18.09,0.0,0.0
20210407,1474.06,1479.92,1459.83,1476.94,0.0,0.3,27.38,19.08,0.0,0.0
20210408,1478.7,1512.17,1478.7,1504.69,0.0,1.88,36.81,30.17,0.0,0.0
20210409,1505.08,1514.92,1498.05,1501.34,0.0,-0.22,33.58,27.84,0.0,0.0
20210412,1498.6,1506.8,1468.07,1469.21,0.0,-2.14,35.37,28.36,0.0,0.0
20210413,1475.85,1505.36,1475.85,1492.34,0.0,1.57,31.04,29.55,0.0,0.0
20210414,1498.18,1513.85,1491.86,1505.66,0.0,0.89,39.97,34.42,0.0,0.0
20210415,1504.7,1528.15,1500.81,1524.31,0.0,1.24,39.26,32.79,0.0,0.0
20210416,1518.12,1559.91,1518.12,1559.43,0.0,2.3,52.89,44.06,0.0,0.0
20210419,1566.07,1609.0,1566.07,1605.42,0.0,2.95,55.83,39.83,0.0,0.0
20210420,1614.08,1627.41,1602.05,1602.05,0.0,-0.21,70.24,59.66,0.0,0.0
20210421,1617.06,1655.99,1616.86,1650.59,0.0,3.03,60.59,55.78,0.0,0.0
20210422,1646.91,1677.94,1646.91,1676.77,0.0,1.59,50.38,47.26,0.0,0.0
20210423,1675.04,1714.84,1675.04,1691.53,0.0,0.88,56.54,53.57,0.0,0.0
20210426,1700.83,1742.13,1694.16,1694.16,0.0,0.16,79.65,78.85,0.0,0.0
20210427,1694.81,1706.14,1685.56,1703.44,0.0,0.55,55.22,54.26,0.0,0.0
20210428,1707.46,1744.22,1699.22,1742.69,0.0,2.31,67.24,62.94,0.0,0.0
20210429,1734.36,1742.75,1707.56,1708.52,0.0,-1.96,56.29,48.05,0.0,0.0
20210430,1715.88,1748.82,1715.88,1744.33,0.0,2.1,65.23,64.85,0.0,0.0
20210506,1740.34,1740.34,1666.97,1693.4,0.0,-2.92,58.58,60.7,0.0,0.0
20210507,1700.02,1700.02,1626.76,1626.76,0.0,-3.94,54.34,52.67,0.0,0.0
20210510,1634.65,1674.88,1634.65,1661.55,0.0,2.14,46.98,44.43,0.0,0.0
20210511,1647.5,1684.46,1632.4,1674.04,0.0,0.75,42.96,39.55,0.0,0.0
20210512,1664.14,1725.84,1660.25,1722.82,0.0,2.91,49.96,48.95,0.0,0.0
20210513,1705.24,1757.42,1705.24,1744.73,0.0,1.27,57.73,51.83,0.0,0.0
20210514,1751.13,1781.42,1746.79,1775.17,0.0,1.75,68.93,53.22,0.0,0.0
20210517,1777.12,1834.11,1777.12,1827.54,0.0,2.95,74.57,63.56,0.0,0.0
20210518,1821.77,1831.88,1801.62,1831.8,0.0,0.23,77.5,52.22,0.0,0.0
20210519,1827.83,1838.65,1818.81,1824.19,0.0,-0.42,59.5,42.79,0.0,0.0
20210520,1816.52,1865.5,1816.52,1850.46,0.0,1.44,68.33,52.69,0.0,0.0
20210521,1851.79,1855.75,1829.36,1832.14,0.0,-0.99,53.77,41.31,0.0,0.0
20210524,1831.45,1845.13,1802.55,1845.13,0.0,0.71,48.68,40.9,0.0,0.0
20210525,1843.44,1893.97,1843.44,1893.2,0.0,2.61,62.49,53.24,0.0,0.0
20210526,1899.45,1901.31,1883.93,1896.58,0.0,0.18,69.56,50.86,0.0,0.0
20210527,1887.67,1928.18,1885.4,1926.62,0.0,1.58,59.69,48.62,0.0,0.0
20210528,1932.86,1938.32,1878.34,1889.66,0.0,-1.92,65.59,54.61,0.0,0.0
20210531,1892.99,1997.84,1892.99,1997.39,0.0,5.7,87.77,73.3,0.0,0.0
20210601,2013.32,2037.16,2006.45,2035.84,0.0,1.93,93.42,79.0,0.0,0.0
20210602,2028.68,2028.68,1934.51,1934.51,0.0,-4.98,112.82,86.08,0.0,0.0
20210603,1929.63,1941.27,1913.3,1914.45,0.0,-1.04,95.82,64.24,0.0,0.0
20210604,1905.34,1949.89,1905.34,1931.82,0.0,0.91,94.65,54.73,0.0,0.0
20210607,1925.75,1935.33,1904.62,1935.23,0.0,0.18,75.17,56.63,0.0,0.0
20210608,1933.29,1947.35,1893.81,1903.63,0.0,-1.63,67.93,49.92,0.0,0.0
20210609,1900.73,1901.53,1880.28,1882.03,0.0,-1.14,61.18,42.54,0.0,0.0
20210610,1885.32,1899.23,1869.37,1897.35,0.0,0.81,70.37,47.36,0.0,0.0
20210611,1895.56,1896.68,1865.49,1884.03,0.0,-0.7,74.79,53.67,0.0,0.0
20210615,1884.02,1893.17,1870.18,1885.81,0.0,0.09,67.3,60.34,0.0,0.0
20210616,1887.6,1891.01,1854.61,1862.08,0.0,-1.26,66.02,58.23,0.0,0.0
20210617,1856.67,1882.65,1855.85,1881.58,0.0,1.05,60.86,53.73,0.0,0.0
20210618,1879.09,1927.25,1879.09,1921.66,0.0,2.13,65.41,55.03,0.0,0.0
20210621,1917.21,1990.89,1917.21,1988.13,0.0,3.46,78.39,76.96,0.0,0.0
20210622,1989.63,2014.14,1977.8,2010.12,0.0,1.11,85.97,74.38,0.0,0.0
20210623,2013.22,2058.87,2012.1,2033.82,0.0,1.18,84.03,80.51,0.0,0.0
20210624,2033.53,2033.53,1978.83,1978.83,0.0,-2.7,76.89,70.3,0.0,0.0
20210625,1981.65,2039.01,1981.65,2033.3,0.0,2.75,66.58,68.65,0.0,0.0
20210628,2046.18,2100.7,2046.18,2098.94,0.0,3.23,87.33,82.9,0.0,0.0
20210629,2106.06,2127.85,2097.29,2112.36,0.0,0.64,85.99,93.05,0.0,0.0
20210630,2105.32,2126.29,2099.84,2108.47,0.0,-0.18,89.94,97.7,0.0,0.0
20210701,2113.67,2170.34,2113.67,2133.76,0.0,1.2,99.55,109.0,0.0,0.0
20210702,2104.85,2107.35,2041.1,2041.27,0.0,-4.34,93.21,98.93,0.0,0.0
20210705,2038.39,2093.94,2038.39,2085.43,0.0,2.16,73.3,88.67,0.0,0.0
20210706,2077.92,2077.92,1928.64,1949.23,0.0,-6.53,102.24,116.71,0.0,0.0
20210707,1934.09,2009.52,1934.09,2003.87,0.0,2.8,88.88,88.73,0.0,0.0
20210708,2006.74,2006.74,1936.07,1943.54,0.0,-3.01,89.29,88.3,0.0,0.0
20210709,1932.53,1947.71,1893.05,1938.21,0.0,-0.27,64.33,67.93,0.0,0.0
20210712,1942.82,1981.21,1922.08,1968.36,0.0,1.56,70.77,73.0,0.0,0.0
20210713,1965.85,1997.13,1941.18,1960.71,0.0,-0.39,67.18,70.99,0.0,0.0
20210714,1955.02,2009.04,1955.02,1982.78,0.0,1.13,69.91,74.29,0.0,0.0
20210715,1972.75,1972.75,1940.55,1962.38,0.0,-1.03,88.21,82.94,0.0,0.0
20210716,1958.07,1958.07,1913.77,1913.77,0.0,-2.48,83.08,76.02,0.0,0.0
20210719,1912.56,1933.03,1910.28,1926.58,0.0,0.67,68.48,68.59,0.0,0.0
20210720,1924.39,1950.28,1924.39,1935.56,0.0,0.47,64.53,64.35,0.0,0.0
20210721,1939.37,1976.09,1939.37,1975.76,0.0,2.08,73.53,66.23,0.0,0.0
