time,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg
20200402,1011.87,1073.96,1011.87,1073.96,0.0,5.82,71.94,39.5,0.0,0.0
20200403,1068.8,1073.47,1053.8,1059.86,0.0,-1.31,56.75,29.44,0.0,0.0
20200407,1088.92,1096.36,1086.48,1089.18,0.0,2.77,69.25,31.08,0.0,0.0
20200408,1080.92,1093.42,1078.36,1082.16,0.0,-0.65,52.62,25.35,0.0,0.0
20200409,1085.25,1087.73,1071.92,1078.03,0.0,-0.38,47.77,23.7,0.0,0.0
20200410,1077.08,1077.08,1035.44,1038.51,0.0,-3.67,62.61,30.44,0.0,0.0
20200413,1026.79,1031.52,1018.98,1021.76,0.0,-1.61,42.92,20.32,0.0,0.0
20200414,1028.03,1052.75,1028.03,1052.75,0.0,3.03,42.7,21.59,0.0,0.0
20200415,1056.02,1082.05,1056.02,1069.13,0.0,1.56,52.04,32.47,0.0,0.0
20200416,1061.19,1075.86,1061.04,1068.95,0.0,-0.02,35.71,19.48,0.0,0.0
20200417,1079.2,1109.45,1079.2,1095.45,0.0,2.48,91.28,40.67,0.0,0.0
20200420,1096.29,1109.61,1094.6,1109.61,0.0,1.29,51.55,24.08,0.0,0.0
20200421,1105.12,1105.12,1083.7,1091.8,0.0,-1.61,51.54,23.9,0.0,0.0
20200422,1082.52,1112.77,1082.52,1112.77,0.0,1.92,50.07,29.58,0.0,0.0
20200423,1119.64,1135.45,1117.87,1123.01,0.0,0.92,66.62,33.99,0.0,0.0
20200424,1121.99,1131.1,1115.18,1120.76,0.0,-0.2,71.26,32.74,0.0,0.0
20200427,1118.74,1127.91,1118.15,1119.92,0.0,-0.08,46.88,28.32,0.0,0.0
20200428,1111.67,1112.5,1026.45,1105.77,0.0,-1.26,94.46,52.39,0.0,0.0
20200429,1093.94,1109.01,1085.85,1085.94,0.0,-1.79,52.35,32.16,0.0,0.0
20200430,1090.56,1154.66,1090.56,1147.71,0.0,5.69,82.5,46.26,0.0,0.0
20200506,1138.47,1239.64,1138.47,1233.94,0.0,7.51,133.83,65.85,0.0,0.0
20200507,1239.57,1239.57,1203.62,1209.36,0.0,-1.99,96.9,55.48,0.0,0.0
20200508,1215.71,1253.04,1215.71,1221.68,0.0,1.02,84.46,50.76,0.0,0.0
20200511,1226.12,1253.51,1200.05,1209.97,0.0,-0.96,67.42,47.79,0.0,0.0
20200512,1206.98,1220.4,1189.16,1220.4,0.0,0.86,57.93,38.98,0.0,0.0
20200513,1216.16,1240.52,1216.16,1231.54,0.0,0.91,51.75,39.5,0.0,0.0
20200514,1226.36,1246.22,1223.92,1233.18,0.0,0.13,62.66,41.36,0.0,0.0
20200515,1235.89,1271.31,1234.78,1259.74,0.0,2.15,67.94,54.14,0.0,0.0
20200518,1275.16,1275.16,1241.71,1243.94,0.0,-1.25,86.42,68.7,0.0,0.0
20200519,1249.65,1321.19,1249.65,1321.19,0.0,6.21,80.84,70.21,0.0,0.0
20200520,1312.44,1344.63,1286.89,1297.96,0.0,-1.76,120.87,73.76,0.0,0.0
20200521,1295.16,1300.71,1243.87,1244.87,0.0,-4.09,85.96,59.02,0.0,0.0
20200522,1240.46,1252.51,1201.07,1225.96,0.0,-1.52,78.24,49.88,0.0,0.0
20200525,1218.99,1226.54,1206.02,1211.81,0.0,-1.15,56.69,39.85,0.0,0.0
20200526,1217.93,1279.99,1217.93,1278.86,0.0,5.53,94.35,58.03,0.0,0.0
20200527,1277.23,1291.07,1259.79,1262.63,0.0,-1.27,97.99,54.06,0.0,0.0
20200528,1260.14,1265.34,1216.53,1241.08,0.0,-1.71,81.06,50.28,0.0,0.0
20200529,1236.11,1274.15,1236.11,1252.23,0.0,0.9,70.28,43.49,0.0,0.0
20200601,1263.99,1312.29,1263.99,1302.47,0.0,4.01,102.43,55.38,0.0,0.0
20200602,1308.51,1311.36,1289.48,1301.08,0.0,-0.11,88.03,50.67,0.0,0.0
20200603,1301.77,1305.96,1284.47,1284.47,0.0,-1.28,79.79,51.4,0.0,0.0
20200604,1283.7,1285.76,1275.28,1279.7,0.0,-0.37,86.98,50.84,0.0,0.0
20200605,1279.94,1286.58,1269.61,1276.48,0.0,-0.25,69.78,42.33,0.0,0.0
20200608,1287.22,1290.65,1258.93,1260.56,0.0,-1.25,66.42,40.49,0.0,0.0
20200609,1257.98,1264.17,1252.19,1262.56,0.0,0.16,57.24,36.72,0.0,0.0
20200610,1262.26,1262.26,1248.6,1251.72,0.0,-0.86,57.49,35.96,0.0,0.0
20200611,1253.42,1278.65,1252.19,1262.9,0.0,0.89,68.06,45.61,0.0,0.0
20200612,1236.97,1254.71,1236.97,1249.33,0.0,-1.07,53.97,33.72,0.0,0.0
20200615,1249.52,1258.85,1236.76,1237.08,0.0,-0.98,122.57,64.69,0.0,0.0
20200616,1246.16,1275.9,1246.16,1275.9,0.0,3.14,133.85,69.93,0.0,0.0
20200617,1277.78,1286.44,1267.38,1277.87,0.0,0.15,151.39,74.55,0.0,0.0
20200618,1276.53,1291.1,1273.27,1289.0,0.0,0.87,139.34,72.19,0.0,0.0
20200619,1287.67,1315.56,1287.67,1311.55,0.0,1.75,122.96,67.88,0.0,0.0
20200622,1334.11,1366.21,1334.11,1357.13,0.0,3.48,203.49,98.66,0.0,0.0
20200623,1351.32,1392.75,1351.32,1392.75,0.0,2.62,141.35,83.24,0.0,0.0
20200624,1394.09,1418.28,1392.43,1409.66,0.0,1.21,189.4,96.31,0.0,0.0
20200629,1401.38,1401.38,1379.41,1387.26,0.0,-1.59,157.76,78.28,0.0,0.0
20200630,1396.1,1440.73,1396.1,1433.03,0.0,3.3,155.92,86.41,0.0,0.0
20200701,1438.34,1445.5,1402.95,1425.1,0.0,-0.55,167.1,97.53,0.0,0.0
20200702,1424.24,1437.8,1409.67,1422.3,0.0,-0.2,177.66,95.47,0.0,0.0
20200703,1420.35,1426.29,1393.58,1423.82,0.0,0.11,181.24,93.72,0.0,0.0
20200706,1430.77,1528.52,1430.77,1522.61,0.0,6.94,351.76,148.61,0.0,0.0
20200707,1534.38,1599.08,1534.38,1556.05,0.0,2.2,357.67,177.42,0.0,0.0
20200708,1556.63,1591.24,1552.27,1583.48,0.0,1.76,252.89,129.48,0.0,0.0
20200709,1580.59,1663.67,1580.59,1649.74,0.0,4.18,348.76,167.35,0.0,0.0
20200710,1636.53,1663.06,1624.8,1637.84,0.0,-0.72,274.89,147.54,0.0,0.0
20200713,1630.28,1704.3,1630.28,1704.3,0.0,4.06,304.81,162.86,0.0,0.0
20200714,1697.27,1701.27,1636.82,1684.12,0.0,-1.18,348.27,182.64,0.0,0.0
20200715,1685.11,1685.11,1595.49,1595.49,0.0,-5.26,292.7,155.09,0.0,0.0
20200716,1589.95,1589.95,1448.88,1454.71,0.0,-8.82,256.91,135.74,0.0,0.0
20200717,1460.32,1474.07,1419.01,1428.58,0.0,-1.8,154.64,90.96,0.0,0.0
20200720,1444.8,1444.8,1378.66,1444.06,0.0,1.08,173.26,93.22,0.0,0.0
20200721,1441.54,1479.71,1441.54,1474.88,0.0,2.13,164.23,84.09,0.0,0.0
20200722,1458.89,1503.27,1458.89,1481.86,0.0,0.47,301.26,142.16,0.0,0.0
20200723,1471.93,1495.15,1450.66,1478.8,0.0,-0.21,232.45,122.61,0.0,0.0
20200724,1452.05,1452.05,1375.05,1375.05,0.0,-7.02,317.76,136.43,0.0,0.0
20200727,1382.16,1384.55,1351.76,1360.41,0.0,-1.06,157.97,92.62,0.0,0.0
20200728,1371.57,1389.14,1371.57,1386.16,0.0,1.89,144.27,82.95,0.0,0.0
20200729,1386.54,1461.77,1386.54,1461.77,0.0,5.45,195.02,117.84,0.0,0.0
20200730,1469.19,1479.89,1455.35,1457.68,0.0,-0.28,170.63,103.57,0.0,0.0
20200731,1454.02,1497.45,1454.02,1497.45,0.0,2.73,171.84,112.14,0.0,0.0
20200803,1517.49,1606.16,1517.49,1606.16,0.0,7.26,262.74,163.28,0.0,0.0
20200804,1604.16,1608.99,1539.96,1549.98,0.0,-3.5,203.63,135.2,0.0,0.0
20200805,1576.04,1577.25,1542.28,1572.32,0.0,1.44,173.1,118.07,0.0,0.0
20200806,1566.23,1567.54,1539.63,1557.72,0.0,-0.93,175.44,110.76,0.0,0.0
20200807,1545.83,1545.83,1479.57,1511.13,0.0,-2.99,192.6,115.54,0.0,0.0
20200810,1504.5,1535.04,1494.12,1519.84,0.0,0.58,177.4,109.13,0.0,0.0
20200811,1515.89,1520.48,1476.53,1476.53,0.0,-2.85,161.33,92.43,0.0,0.0
20200812,1470.31,1470.31,1412.09,1443.67,0.0,-2.23,172.45,102.46,0.0,0.0
20200813,1450.56,1466.66,1444.73,1453.16,0.0,0.66,134.86,75.62,0.0,0.0
20200814,1451.74,1470.84,1440.51,1468.81,0.0,1.08,125.33,70.95,0.0,0.0
20200817,1471.55,1484.66,1458.82,1481.04,0.0,0.83,165.3,88.64,0.0,0.0
20200818,1481.06,1496.99,1480.42,1496.99,0.0,1.08,155.09,88.25,0.0,0.0
20200819,1501.41,1501.41,1456.91,1456.91,0.0,-2.68,168.36,89.6,0.0,0.0
20200820,1445.05,1456.12,1427.52,1427.77,0.0,-2.0,117.34,65.2,0.0,0.0
20200821,1432.94,1451.26,1431.07,1432.85,0.0,0.36,120.85,66.55,0.0,0.0
20200824,1438.57,1440.78,1412.57,1435.78,0.0,0.2,119.74,72.08,0.0,0.0
20200825,1434.66,1440.66,1411.47,1413.05,0.0,-1.58,117.76,68.92,0.0,0.0
20200826,1407.41,1412.16,1363.45,1369.11,0.0,-3.11,154.33,85.64,0.0,0.0
20200827,1375.67,1412.18,1370.49,1403.01,0.0,2.48,133.2,79.47,0.0,0.0
20200828,1401.12,1401.46,1380.02,1399.13,0.0,-0.28,130.18,79.33,0.0,0.0
20200831,1403.11,1426.29,1403.11,1408.63,0.0,0.68,146.42,85.18,0.0,0.0
20200901,1409.81,1419.51,1406.44,1412.01,0.0,0.24,115.0,69.17,0.0,0.0
20200902,1416.18,1418.95,1397.59,1408.35,0.0,-0.26,112.77,67.93,0.0,0.0
20200903,1407.82,1407.82,1385.15,1387.75,0.0,-1.46,106.98,66.01,0.0,0.0
20200904,1363.26,1378.13,1363.26,1376.01,0.0,-0.85,102.55,67.89,0.0,0.0
20200907,1373.25,1378.7,1337.72,1342.77,0.0,-2.42,127.14,81.72,0.0,0.0
20200908,1342.9,1342.9,1316.66,1330.81,0.0,-0.89,107.86,58.8,0.0,0.0
20200909,1317.76,1317.76,1276.52,1284.76,0.0,-3.46,200.38,67.05,0.0,0.0
20200910,1295.88,1302.73,1264.7,1267.05,0.0,-1.38,131.76,59.4,0.0,0.0
20200911,1266.7,1299.55,1265.28,1299.04,0.0,2.53,88.36,45.36,0.0,0.0
20200914,1321.41,1355.48,1321.41,1335.62,0.0,2.82,107.89,84.77,0.0,0.0
20200915,1337.7,1360.4,1327.33,1353.74,0.0,1.36,90.21,71.81,0.0,0.0
20200916,1352.51,1357.65,1335.66,1343.02,0.0,-0.79,77.65,59.89,0.0,0.0
20200917,1340.48,1380.29,1332.78,1374.64,0.0,2.36,125.59,89.3,0.0,0.0
20200918,1376.17,1404.37,1376.17,1404.37,0.0,2.16,103.29,81.71,0.0,0.0
20200921,1407.32,1409.86,1391.11,1396.98,0.0,-0.53,90.52,71.77,0.0,0.0
20200922,1390.31,1407.19,1385.7,1394.38,0.0,-0.19,86.38,72.79,0.0,0.0
20200923,1405.03,1437.03,1405.03,1424.05,0.0,2.13,128.26,102.91,0.0,0.0
20200924,1412.2,1412.63,1392.33,1394.76,0.0,-2.06,105.45,78.97,0.0,0.0
20200925,1399.15,1399.15,1360.24,1361.18,0.0,-2.41,82.09,64.6,0.0,0.0
20200928,1365.44,1365.44,1336.83,1338.48,0.0,-1.67,74.47,59.35,0.0,0.0
20200929,1347.29,1397.6,1347.29,1384.76,0.0,3.46,93.02,74.54,0.0,0.0
20200930,1389.63,1417.47,1389.63,1407.14,0.0,1.62,87.92,72.88,0.0,0.0
20201009,1433.72,1452.8,1433.72,1452.43,0.0,3.22,105.1,86.59,0.0,0.0
20201012,1462.0,1481.6,1457.64,1481.6,0.0,2.01,122.92,101.63,0.0,0.0
20201013,1479.58,1494.87,1479.03,1488.07,0.0,0.44,98.42,82.62,0.0,0.0
20201014,1486.05,1486.05,1474.27,1479.99,0.0,-0.54,97.45,80.71,0.0,0.0
20201015,1479.54,1480.32,1447.29,1448.71,0.0,-2.11,82.61,68.33,0.0,0.0
20201016,1454.65,1454.65,1426.83,1437.45,0.0,-0.78,77.29,61.72,0.0,0.0
20201019,1446.14,1446.14,1416.63,1417.51,0.0,-1.39,84.09,65.62,0.0,0.0
20201020,1410.77,1418.2,1396.35,1418.2,0.0,0.05,94.23,67.05,0.0,0.0
20201021,1418.63,1418.63,1386.75,1388.95,0.0,-2.06,91.27,66.39,0.0,0.0
20201022,1385.72,1385.72,1369.34,1369.95,0.0,-1.37,66.72,49.51,0.0,0.0
20201023,1371.37,1378.05,1318.45,1319.13,0.0,-3.71,79.22,68.36,0.0,0.0
20201026,1317.12,1346.82,1300.43,1345.18,0.0,1.98,65.69,53.42,0.0,0.0
20201027,1346.71,1377.65,1346.71,1377.65,0.0,2.41,71.45,65.71,0.0,0.0
20201028,1383.93,1397.91,1380.65,1394.64,0.0,1.23,84.58,77.67,0.0,0.0
20201029,1381.98,1410.43,1381.98,1403.67,0.0,0.65,94.96,79.66,0.0,0.0
20201030,1417.66,1444.19,1409.26,1409.26,0.0,0.4,112.28,97.44,0.0,0.0
20201102,1414.08,1420.29,1385.14,1413.41,0.0,0.29,96.04,85.43,0.0,0.0
20201103,1416.98,1461.43,1416.98,1460.89,0.0,3.36,101.26,86.81,0.0,0.0
20201104,1467.08,1470.5,1455.79,1468.65,0.0,0.53,77.06,67.86,0.0,0.0
20201105,1495.11,1495.11,1464.44,1481.51,0.0,0.88,88.79,76.98,0.0,0.0
20201106,1483.97,1483.97,1440.71,1452.52,0.0,-1.96,92.22,78.7,0.0,0.0
20201109,1459.35,1514.83,1459.35,1510.85,0.0,4.02,168.5,140.94,0.0,0.0
20201110,1504.77,1504.77,1465.06,1466.32,0.0,-2.95,110.17,98.12,0.0,0.0
20201111,1465.53,1465.53,1414.11,1415.08,0.0,-3.5,92.2,84.12,0.0,0.0
20201112,1422.49,1438.53,1417.75,1422.68,0.0,0.54,76.41,63.9,0.0,0.0
20201113,1416.82,1444.38,1413.17,1442.44,0.0,1.39,78.58,63.28,0.0,0.0
20201116,1490.29,1490.29,1446.2,1447.85,0.0,0.38,104.8,87.41,0.0,0.0
20201117,1453.5,1453.5,1417.07,1427.0,0.0,-1.44,92.57,75.34,0.0,0.0
20201118,1427.08,1437.75,1406.43,1408.75,0.0,-1.28,82.89,69.89,0.0,0.0
20201119,1406.89,1430.77,1400.33,1430.02,0.0,1.51,74.78,63.33,0.0,0.0
20201120,1428.76,1435.12,1421.48,1425.16,0.0,-0.34,74.02,62.2,0.0,0.0
20201123,1426.84,1426.84,1403.38,1416.45,0.0,-0.61,88.48,77.13,0.0,0.0
20201124,1410.71,1421.13,1408.67,1414.33,0.0,-0.15,81.87,67.69,0.0,0.0
20201125,1416.39,1416.39,1390.38,1390.85,0.0,-1.66,88.32,70.81,0.0,0.0
20201126,1392.57,1401.42,1382.42,1389.68,0.0,-0.08,70.06,58.04,0.0,0.0
20201127,1390.33,1407.51,1387.45,1398.87,0.0,0.66,81.23,62.1,0.0,0.0
20201130,1405.17,1418.41,1400.34,1408.8,0.0,0.71,98.37,83.05,0.0,0.0
20201201,1413.19,1448.75,1413.19,1445.15,0.0,2.58,90.75,77.22,0.0,0.0
20201202,1451.89,1471.11,1451.89,1468.64,0.0,1.63,111.83,96.21,0.0,0.0
20201203,1468.55,1479.98,1458.59,1469.61,0.0,0.07,91.29,76.59,0.0,0.0
20201204,1467.89,1475.26,1459.28,1474.02,0.0,0.3,83.39,69.97,0.0,0.0
20201207,1487.08,1487.08,1475.29,1478.4,0.0,0.3,113.43,98.93,0.0,0.0
20201208,1477.09,1485.51,1473.41,1478.54,0.0,0.01,103.67,85.19,0.0,0.0
20201209,1482.25,1482.25,1450.78,1450.78,0.0,-1.88,116.54,95.68,0.0,0.0
20201210,1448.7,1471.89,1448.7,1464.41,0.0,0.94,136.45,115.92,0.0,0.0
20201211,1466.15,1474.76,1451.69,1463.28,0.0,-0.08,171.76,153.84,0.0,0.0
20201214,1465.6,1487.12,1460.68,1483.56,0.0,1.39,90.25,83.3,0.0,0.0
20201215,1481.37,1489.87,1468.5,1478.28,0.0,-0.36,104.42,89.61,0.0,0.0
20201216,1478.15,1478.15,1466.61,1468.08,0.0,-0.69,81.28,67.83,0.0,0.0
20201217,1468.56,1487.68,1466.54,1487.68,0.0,1.34,80.42,69.3,0.0,0.0
20201218,1498.68,1498.68,1470.05,1471.34,0.0,-1.1,74.83,66.27,0.0,0.0
20201221,1477.05,1511.29,1477.05,1510.86,0.0,2.69,95.85,83.89,0.0,0.0
20201222,1507.2,1517.83,1491.21,1493.36,0.0,-1.16,98.38,88.95,0.0,0.0
20201223,1492.34,1509.68,1485.9,1509.68,0.0,1.09,88.86,78.75,0.0,0.0
20201224,1511.89,1511.89,1474.47,1474.47,0.0,-2.33,87.84,72.47,0.0,0.0
20201225,1476.44,1491.77,1475.2,1488.59,0.0,0.96,78.13,66.64,0.0,0.0
20201228,1484.71,1489.03,1476.94,1483.42,0.0,-0.35,86.9,78.07,0.0,0.0
20201229,1480.76,1494.51,1478.96,1479.47,0.0,-0.27,77.17,67.5,0.0,0.0
20201230,1476.94,1506.34,1476.94,1499.01,0.0,1.32,78.82,72.87,0.0,0.0
20201231,1505.05,1533.53,1505.05,1533.53,0.0,2.3,113.1,102.89,0.0,0.0
20210104,1537.26,1567.53,1537.26,1564.89,0.0,2.05,115.94,111.7,0.0,0.0
20210105,1559.35,1572.55,1555.88,1568.88,0.0,0.26,119.52,107.89,0.0,0.0
20210106,1576.6,1576.6,1537.26,1541.51,0.0,-1.75,108.05,103.13,0.0,0.0
20210107,1539.85,1539.85,1489.96,1504.71,0.0,-2.39,125.46,114.82,0.0,0.0
20210108,1505.12,1505.12,1471.46,1480.2,0.0,-1.63,109.83,96.77,0.0,0.0
20210111,1486.74,1514.33,1486.74,1505.33,0.0,1.7,121.16,111.42,0.0,0.0
20210112,1501.31,1525.56,1499.17,1521.84,0.0,1.1,91.6,87.27,0.0,0.0
20210113,1528.7,1528.7,1495.82,1511.91,0.0,-0.65,101.41,99.28,0.0,0.0
20210114,1509.21,1574.45,1495.65,1544.9,0.0,2.18,123.04,112.91,0.0,0.0
20210115,1550.21,1568.28,1540.94,1561.02,0.0,1.04,110.81,103.75,0.0,0.0
20210118,1558.14,1610.03,1549.94,1604.35,0.0,2.78,98.0,98.13,0.0,0.0
20210119,1601.34,1601.34,1567.07,1567.07,0.0,-2.32,102.88,94.68,0.0,0.0
20210120,1573.41,1620.81,1573.41,1620.81,0.0,3.43,86.11,84.64,0.0,0.0
20210121,1634.79,1647.33,1618.3,1642.47,0.0,1.34,97.91,93.19,0.0,0.0
20210122,1641.29,1675.13,1628.75,1674.34,0.0,1.94,113.7,118.99,0.0,0.0
20210125,1670.0,1702.84,1652.19,1683.97,0.0,0.58,115.85,119.39,0.0,0.0
20210126,1685.6,1685.6,1644.94,1645.36,0.0,-2.29,92.85,100.2,0.0,0.0
20210127,1647.89,1648.18,1609.89,1621.95,0.0,-1.42,79.34,87.31,0.0,0.0
20210128,1604.14,1630.54,1579.74,1583.22,0.0,-2.39,78.24,84.2,0.0,0.0
20210129,1594.91,1605.57,1564.44,1589.56,0.0,0.4,90.25,91.82,0.0,0.0
20210201,1585.55,1599.92,1569.77,1577.4,0.0,-0.77,77.07,78.71,0.0,0.0
20210202,1575.95,1604.39,1573.06,1604.39,0.0,1.71,76.49,75.47,0.0,0.0
20210203,1596.67,1610.99,1579.01,1579.01,0.0,-1.58,96.69,90.17,0.0,0.0
20210204,1568.04,1568.04,1533.56,1553.69,0.0,-1.6,92.42,84.73,0.0,0.0
20210205,1553.94,1580.96,1539.31,1539.65,0.0,-0.9,80.09,80.01,0.0,0.0
20210208,1540.69,1553.92,1531.03,1546.99,0.0,0.48,68.59,69.57,0.0,0.0
20210209,1551.89,1605.78,1551.89,1604.86,0.0,3.74,81.24,88.87,0.0,0.0
20210210,1601.46,1629.25,1594.47,1624.24,0.0,1.21,85.28,88.79,0.0,0.0
20210218,1644.4,1644.4,1598.72,1598.81,0.0,-1.57,87.77,89.92,0.0,0.0
20210219,1592.29,1596.43,1568.34,1594.28,0.0,-0.28,83.89,85.92,0.0,0.0
20210222,1599.36,1599.36,1531.36,1532.57,0.0,-3.87,103.94,106.45,0.0,0.0
20210223,1506.58,1551.97,1506.58,1541.19,0.0,0.56,87.04,79.88,0.0,0.0
20210224,1549.25,1549.25,1501.28,1506.0,0.0,-2.28,93.62,90.74,0.0,0.0
20210225,1514.78,1514.78,1495.43,1504.23,0.0,-0.12,79.02,67.98,0.0,0.0
20210226,1472.44,1499.99,1472.44,1486.69,0.0,-1.17,90.04,83.83,0.0,0.0
20210301,1502.72,1526.77,1500.57,1524.31,0.0,2.53,97.17,86.43,0.0,0.0
20210302,1531.27,1537.55,1511.46,1517.3,0.0,-0.46,86.25,80.16,0.0,0.0
20210303,1514.21,1529.02,1510.33,1528.65,0.0,0.75,70.48,65.14,0.0,0.0
20210304,1522.23,1522.23,1479.28,1480.96,0.0,-3.12,88.21,75.48,0.0,0.0
20210305,1461.04,1496.97,1461.04,1489.3,0.0,0.56,76.2,69.65,0.0,0.0
20210308,1493.9,1496.38,1417.99,1417.99,0.0,-4.79,106.61,87.73,0.0,0.0
20210309,1416.8,1416.8,1370.59,1371.52,0.0,-3.28,92.46,73.59,0.0,0.0
20210310,1394.12,1394.12,1374.65,1385.4,0.0,1.01,69.77,58.28,0.0,0.0
20210311,1391.1,1418.99,1380.61,1414.24,0.0,2.08,72.38,62.64,0.0,0.0
