time,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg
20121214,2062.69,2152.5,2062.54,2150.63,89.15,4.32,16087.38,1177.07,994.0,11.08
20121217,2152.1,2169.57,2151.94,2160.34,9.72,0.45,14424.22,1105.57,994.0,11.13
20121218,2155.86,2183.71,2144.73,2162.46,2.12,0.1,12609.95,990.29,994.0,11.14
20121219,2158.67,2175.4,2154.29,2162.24,-0.23,-0.01,9439.15,758.13,994.0,11.14
20121220,2156.19,2174.82,2142.95,2168.35,6.11,0.28,9938.42,800.73,994.0,11.17
20121221,2169.57,2190.4,2148.17,2153.31,-15.04,-0.69,10337.29,845.74,994.0,11.09
20121224,2150.65,2170.39,2149.83,2159.05,5.74,0.27,7846.97,679.71,994.0,11.12
20121225,2154.32,2220.26,2146.86,2213.61,54.56,2.53,14332.77,1148.74,994.0,11.41
20121226,2211.59,2220.48,2206.79,2219.13,5.52,0.25,12185.86,971.54,994.0,11.44
20121227,2223.66,2234.72,2204.79,2205.9,-13.24,-0.6,12902.35,1003.94,994.0,11.37
20121228,2207.91,2234.87,2204.0,2233.25,27.36,1.24,11592.49,919.7,994.0,11.51
20121231,2236.46,2269.51,2236.46,2269.13,35.88,1.61,12803.14,1055.42,994.0,11.71
20130104,2289.51,2296.11,2256.56,2276.99,7.86,0.35,13946.99,1146.28,994.0,11.75
20130107,2271.66,2293.32,2266.86,2285.36,8.37,0.37,11816.28,968.73,994.0,11.79
20130108,2284.65,2289.14,2262.98,2276.07,-9.29,-0.41,12290.79,1064.29,994.0,11.74
20130109,2271.3,2283.9,2259.05,2275.34,-0.73,-0.03,12201.49,1028.23,994.0,11.73
20130110,2274.38,2295.48,2268.65,2283.66,8.32,0.37,12006.67,982.36,994.0,11.74
20130111,2285.19,2290.21,2234.95,2243.0,-40.66,-1.78,12506.83,1015.51,994.0,11.59
20130114,2236.29,2317.62,2235.11,2311.74,68.74,3.06,14474.99,1236.15,994.0,11.95
20130115,2312.47,2332.78,2309.32,2325.68,13.94,0.6,16564.6,1410.14,994.0,12.02
20130116,2322.16,2326.76,2279.51,2309.5,-16.18,-0.7,15351.12,1331.08,994.0,11.94
20130117,2305.14,2305.6,2275.88,2284.91,-24.59,-1.06,11910.18,1032.14,994.0,11.81
20130118,2295.81,2324.51,2285.97,2317.07,32.16,1.41,12543.8,1053.92,994.0,11.98
20130121,2321.49,2329.58,2305.1,2328.22,11.15,0.48,13468.05,1130.16,994.0,12.03
20130122,2326.49,2335.81,2301.3,2315.14,-13.08,-0.56,14946.66,1233.7,994.0,11.97
20130123,2308.52,2325.12,2296.49,2320.91,5.77,0.25,11817.97,969.56,994.0,12.0
20130124,2320.26,2362.94,2287.3,2302.6,-18.31,-0.79,16103.17,1356.04,994.0,11.91
20130125,2300.0,2308.38,2288.26,2291.3,-11.29,-0.49,9260.57,802.67,994.0,11.85
20130128,2295.35,2346.92,2295.35,2346.51,55.2,2.41,12838.38,1169.16,994.0,12.14
20130129,2347.22,2363.8,2337.35,2358.98,12.47,0.53,14185.39,1249.17,994.0,12.21
20130130,2360.75,2383.76,2347.89,2382.48,23.5,1.0,14987.89,1248.56,994.0,12.34
20130131,2383.43,2391.82,2371.23,2385.42,2.95,0.12,13970.79,1162.05,994.0,12.36
20130201,2377.41,2421.15,2369.57,2419.02,33.6,1.41,14081.82,1255.55,994.0,12.55
20130204,2425.92,2440.38,2417.59,2428.15,9.13,0.38,16755.14,1525.34,994.0,12.59
20130205,2411.0,2437.42,2403.3,2433.13,4.98,0.2,15075.45,1270.96,994.0,12.61
20130206,2432.68,2441.73,2427.7,2434.48,1.35,0.06,11658.0,1045.84,994.0,12.62
20130207,2430.69,2433.89,2394.22,2418.53,-15.95,-0.66,12000.86,1093.35,994.0,12.53
20130208,2416.62,2443.03,2414.4,2432.4,13.87,0.57,10907.04,989.65,994.0,12.61
20130218,2441.91,2444.8,2415.43,2421.56,-10.84,-0.45,11617.5,1036.57,996.0,12.55
20130219,2420.27,2427.08,2373.54,2382.91,-38.64,-1.6,12347.33,1063.31,996.0,12.34
20130220,2383.49,2397.94,2370.61,2397.18,14.26,0.6,11028.06,972.22,996.0,12.41
20130221,2378.82,2378.82,2309.17,2325.95,-71.23,-2.97,14405.95,1266.28,996.0,12.04
20130222,2322.94,2330.88,2308.76,2314.16,-11.79,-0.51,9698.18,875.8,996.0,11.98
20130225,2320.62,2338.78,2315.01,2325.82,11.66,0.5,8836.74,776.42,996.0,12.04
20130226,2313.74,2340.71,2289.89,2293.34,-32.48,-1.4,11763.87,1059.17,996.0,11.88
20130227,2297.77,2324.63,2292.03,2313.22,19.88,0.87,9782.49,882.63,996.0,11.98
20130228,2322.32,2366.16,2308.92,2365.59,52.37,2.26,12695.05,1159.18,996.0,12.25
20130301,2364.54,2369.65,2330.86,2359.51,-6.09,-0.26,12031.28,1115.31,996.0,12.23
20130304,2332.08,2333.54,2259.25,2273.4,-86.1,-3.65,16175.0,1430.47,996.0,11.78
20130305,2274.81,2328.14,2270.1,2326.31,52.9,2.33,13113.66,1167.21,996.0,12.06
20130306,2333.62,2351.44,2321.6,2347.18,20.87,0.9,14133.37,1253.65,996.0,12.16
20130307,2340.44,2352.02,2304.27,2324.29,-22.89,-0.98,13975.63,1260.86,996.0,12.04
20130308,2326.42,2333.67,2314.59,2318.61,-5.68,-0.24,9879.41,884.39,996.0,12.01
20130311,2314.68,2320.96,2296.58,2310.59,-8.02,-0.35,8411.19,739.2,996.0,11.97
20130312,2309.16,2333.29,2264.83,2286.61,-23.99,-1.04,11766.45,1006.37,996.0,11.85
20130313,2282.17,2286.33,2253.25,2263.97,-22.64,-0.99,9097.28,776.89,996.0,11.73
20130314,2255.78,2276.22,2253.31,2270.28,6.31,0.28,8029.41,692.19,996.0,11.76
20130315,2269.32,2312.08,2250.01,2278.4,8.12,0.36,11647.78,1015.78,996.0,11.81
20130318,2267.29,2276.05,2239.21,2240.02,-38.39,-1.68,9312.28,814.86,996.0,11.61
20130319,2244.27,2261.31,2232.02,2257.43,17.42,0.78,8758.21,755.12,996.0,11.7
20130320,2257.74,2317.86,2257.42,2317.37,59.94,2.66,13124.13,1139.74,996.0,12.02
20130321,2318.21,2330.81,2311.6,2324.24,6.87,0.3,11920.09,1047.86,996.0,12.05
20130322,2321.4,2332.0,2314.97,2328.28,4.04,0.17,10116.73,859.51,996.0,12.07
20130325,2334.74,2344.89,2319.91,2326.72,-1.56,-0.07,9703.15,854.19,996.0,12.06
20130326,2318.58,2319.99,2281.12,2297.67,-29.05,-1.25,10444.9,918.11,996.0,11.91
20130327,2299.38,2323.48,2289.0,2301.26,3.59,0.16,9633.12,857.08,996.0,11.93
20130328,2273.55,2273.55,2232.91,2236.3,-64.96,-2.82,12765.87,1075.94,996.0,11.59
20130329,2238.49,2246.87,2228.81,2236.62,0.32,0.01,8556.55,733.58,996.0,11.6
20130401,2229.46,2243.95,2227.31,2234.4,-2.23,-0.1,7741.18,669.98,996.0,11.59
20130402,2234.9,2253.42,2220.44,2227.74,-6.66,-0.3,8971.43,775.97,996.0,11.56
20130403,2232.69,2241.34,2217.25,2225.3,-2.45,-0.11,8179.53,688.01,996.0,11.55
20130408,2196.24,2212.59,2180.67,2211.59,-13.7,-0.62,8625.75,736.66,996.0,11.48
20130409,2215.47,2234.73,2215.47,2225.78,14.18,0.64,8289.65,731.35,996.0,11.55
20130410,2224.93,2233.04,2212.56,2226.13,0.35,0.02,8061.96,710.9,996.0,11.55
20130411,2236.98,2242.48,2217.27,2219.55,-6.57,-0.3,7363.27,621.33,996.0,11.52
20130412,2218.1,2226.26,2204.44,2206.78,-12.77,-0.58,6684.63,561.97,996.0,11.45
20130415,2199.91,2204.99,2177.39,2181.94,-24.84,-1.13,7163.23,581.62,996.0,11.33
20130416,2169.63,2196.43,2165.78,2194.85,12.9,0.59,7999.22,669.56,996.0,11.4
20130417,2195.03,2197.51,2178.47,2193.8,-1.05,-0.05,6831.42,599.87,996.0,11.39
20130418,2181.82,2206.03,2175.44,2197.6,3.81,0.17,7161.69,618.88,996.0,11.41
20130419,2201.12,2250.11,2200.58,2244.64,47.04,2.14,10966.06,953.83,996.0,11.65
20130422,2236.4,2245.12,2232.26,2242.17,-2.47,-0.11,9523.37,822.45,996.0,11.64
20130423,2242.62,2242.62,2182.81,2184.54,-57.63,-2.57,9654.13,822.18,996.0,11.34
20130424,2187.35,2226.12,2184.11,2218.32,33.78,1.55,9160.03,789.77,996.0,11.52
20130425,2213.19,2224.63,2191.85,2199.31,-19.01,-0.86,9670.42,844.83,996.0,11.42
20130426,2203.89,2210.58,2173.86,2177.91,-21.4,-0.97,7667.4,652.52,996.0,11.31
20130502,2170.78,2179.65,2161.14,2174.12,-3.79,-0.17,6833.79,598.78,996.0,10.91
20130503,2179.05,2222.81,2179.05,2205.5,31.37,1.44,8858.35,783.16,996.0,11.07
20130506,2212.5,2236.07,2212.5,2231.17,25.67,1.16,9226.81,816.26,996.0,11.07
20130507,2227.86,2240.26,2219.44,2235.58,4.41,0.2,8645.24,790.41,996.0,11.09
20130508,2242.39,2255.21,2235.42,2246.3,10.73,0.48,9037.19,813.91,996.0,11.14
20130509,2246.96,2247.86,2221.38,2232.97,-13.33,-0.59,9853.16,911.65,996.0,11.08
20130510,2228.82,2247.67,2225.81,2246.83,13.86,0.62,9033.55,812.8,996.0,11.14
20130513,2247.68,2250.85,2231.36,2241.92,-4.91,-0.22,8621.12,791.91,996.0,11.11
20130514,2238.9,2239.93,2205.87,2217.01,-24.91,-1.11,8324.5,756.6,994.0,10.98
20130515,2217.09,2225.19,2213.58,2224.8,7.79,0.35,7172.29,666.58,994.0,11.01
20130516,2221.34,2252.87,2210.77,2251.81,27.01,1.21,11028.44,1022.55,994.0,11.14
20130517,2249.81,2288.09,2248.41,2282.87,31.06,1.38,12612.6,1112.49,994.0,11.29
20130520,2286.33,2309.39,2281.9,2299.99,17.12,0.75,13915.05,1288.44,994.0,11.37
20130521,2297.11,2305.3,2290.12,2305.11,5.13,0.22,12417.32,1130.25,994.0,11.39
20130522,2303.75,2314.18,2292.43,2302.4,-2.71,-0.12,12836.0,1152.9,994.0,11.35
20130523,2293.81,2304.95,2274.1,2275.67,-26.74,-1.16,12401.98,1110.52,994.0,11.23
20130524,2281.45,2292.6,2270.25,2288.53,12.87,0.57,10144.12,920.22,994.0,11.29
20130527,2286.66,2301.7,2283.94,2293.08,4.54,0.2,10732.51,999.2,994.0,11.31
20130528,2293.4,2322.1,2281.47,2321.32,28.24,1.23,13263.3,1203.53,994.0,11.45
20130529,2323.54,2334.34,2321.17,2324.02,2.7,0.12,12525.07,1143.12,994.0,11.46
20130530,2316.25,2325.72,2310.49,2317.75,-6.27,-0.27,11191.3,1035.47,994.0,11.43
20130531,2320.74,2325.53,2299.37,2300.6,-17.15,-0.74,10816.26,1007.04,994.0,11.35
20130603,2300.21,2313.43,2294.11,2299.25,-1.34,-0.06,9688.28,916.49,994.0,11.34
20130604,2297.1,2297.1,2264.76,2272.42,-26.84,-1.17,10189.58,923.77,993.0,11.21
20130605,2270.71,2276.87,2260.87,2270.93,-1.49,-0.07,7648.33,711.43,994.0,11.2
20130606,2264.43,2266.69,2240.07,2242.11,-28.82,-1.27,8153.87,752.62,994.0,11.05
20130607,2242.26,2250.63,2205.07,2210.9,-31.21,-1.39,8997.81,810.58,994.0,10.88
20130613,2190.1,2190.1,2126.22,2148.36,-62.54,-2.83,9437.11,797.15,994.0,10.58
20130614,2150.06,2163.85,2142.78,2162.04,13.69,0.64,7785.75,687.48,994.0,10.64
20130617,2165.99,2169.36,2147.03,2156.22,-5.83,-0.27,7575.78,684.4,994.0,10.59
20130618,2158.55,2161.68,2138.35,2159.29,3.08,0.14,6963.23,635.83,994.0,10.61
20130619,2150.82,2150.82,2115.79,2143.45,-15.84,-0.73,7542.5,670.81,994.0,10.41
20130620,2132.81,2132.81,2082.83,2084.02,-59.43,-2.77,7778.79,681.65,994.0,10.12
20130621,2058.98,2085.86,2042.88,2073.1,-10.93,-0.52,7967.32,674.4,994.0,10.07
20130624,2068.86,2068.86,1958.4,1963.24,-109.86,-5.3,10919.82,879.7,994.0,9.53
20130625,1948.32,1963.57,1849.65,1959.51,-3.73,-0.19,13815.85,1047.44,994.0,9.52
20130626,1954.47,1959.16,1922.82,1951.5,-8.01,-0.41,10119.25,808.93,994.0,9.47
20130627,1955.13,1980.54,1942.37,1950.01,-1.48,-0.08,10581.33,842.6,994.0,9.47
20130628,1935.52,1987.98,1925.65,1979.21,29.19,1.5,10073.8,775.14,994.0,9.62
20130701,1965.99,1995.92,1957.57,1995.24,16.04,0.81,7805.14,627.12,994.0,9.91
20130702,1992.89,2007.62,1978.43,2006.56,11.32,0.57,8641.54,739.81,994.0,9.97
20130703,1996.51,1996.54,1965.52,1994.27,-12.29,-0.61,9346.65,766.82,994.0,9.77
20130704,1982.87,2022.14,1974.1,2006.1,11.83,0.59,10039.42,826.85,994.0,9.83
20130705,2006.19,2021.54,2002.37,2007.2,1.1,0.05,9134.52,751.38,994.0,9.83
20130708,1983.22,1983.22,1953.12,1958.27,-48.93,-2.44,8413.65,671.88,996.0,9.59
20130709,1953.6,1969.15,1946.37,1965.45,7.18,0.37,6453.87,522.23,996.0,9.63
20130710,1962.84,2009.36,1960.28,2008.13,42.67,2.17,8979.8,728.08,996.0,9.84
20130711,2011.02,2092.87,2010.4,2072.99,64.87,3.23,15997.08,1310.49,996.0,10.16
20130712,2068.04,2074.86,2036.05,2039.49,-33.51,-1.62,12117.42,1029.73,996.0,10.0
20130715,2046.12,2076.67,2037.25,2059.39,19.9,0.98,10147.04,880.23,995.0,10.09
20130716,2054.6,2066.36,2038.54,2065.72,6.33,0.31,9673.74,828.71,995.0,10.1
20130717,2061.19,2075.81,2043.23,2044.92,-20.8,-1.01,10325.13,879.94,995.0,10.0
20130718,2038.4,2043.37,2016.9,2023.4,-21.53,-1.05,9213.2,766.19,995.0,9.89
20130719,2025.32,2035.22,1990.25,1992.65,-30.75,-1.52,10457.76,874.82,995.0,9.75
20130722,1977.73,2005.47,1970.64,2004.76,12.11,0.61,8292.22,696.5,995.0,9.81
20130723,2008.96,2051.53,2005.09,2043.88,39.11,1.95,10951.74,927.11,995.0,10.0
20130724,2035.69,2042.77,2010.42,2033.33,-10.55,-0.52,10665.58,937.01,995.0,9.92
20130725,2037.34,2045.37,2016.43,2021.17,-12.16,-0.6,9854.54,862.5,995.0,9.86
20130726,2013.19,2021.57,2000.8,2010.85,-10.32,-0.51,7380.04,655.39,995.0,9.81
20130729,1997.84,1997.84,1969.85,1976.31,-34.54,-1.72,7868.33,658.67,995.0,9.64
20130730,1981.45,2006.23,1965.36,1990.06,13.76,0.7,7721.98,661.58,995.0,9.71
20130731,2000.79,2015.47,1987.88,1993.8,3.74,0.19,7016.06,593.94,995.0,9.72
20130801,2000.82,2029.93,1997.06,2029.07,35.27,1.77,9125.67,773.95,995.0,10.1
20130802,2039.51,2047.08,2025.65,2029.42,0.35,0.02,9359.28,789.06,995.0,10.1
20130805,2031.72,2050.91,2025.23,2050.48,21.06,1.04,8551.8,732.77,995.0,10.19
20130806,2043.65,2066.74,2034.96,2060.5,10.02,0.49,10558.1,886.91,995.0,10.24
20130807,2056.37,2069.56,2043.75,2046.78,-13.72,-0.67,10771.26,912.6,995.0,10.17
20130808,2044.44,2058.56,2037.25,2044.9,-1.88,-0.09,8413.33,719.55,995.0,10.16
20130809,2052.24,2061.71,2030.13,2052.24,7.34,0.36,9531.64,830.36,995.0,10.2
20130812,2058.42,2102.35,2055.72,2101.28,49.05,2.39,13512.9,1164.9,995.0,10.45
20130813,2101.32,2106.4,2093.8,2106.16,4.87,0.23,11770.89,964.3,995.0,10.47
20130814,2109.23,2122.97,2093.04,2100.14,-6.02,-0.29,11443.78,957.91,995.0,10.44
20130815,2099.28,2108.41,2079.97,2081.88,-18.26,-0.87,9939.67,847.36,995.0,10.34
20130816,2075.98,2198.85,2061.65,2068.45,-13.43,-0.64,15306.33,1231.25,995.0,10.28
20130819,2055.13,2091.13,2052.7,2085.6,17.15,0.83,9744.68,815.01,995.0,10.37
20130820,2081.97,2098.98,2066.07,2072.6,-13.01,-0.62,10738.18,891.18,993.0,10.3
20130821,2076.27,2076.32,2056.91,2072.96,0.37,0.02,8744.6,728.61,995.0,10.3
20130822,2069.31,2083.33,2062.37,2067.12,-5.84,-0.28,9092.83,760.18,995.0,10.27
20130823,2075.93,2079.85,2029.37,2057.46,-9.67,-0.47,11242.64,945.72,995.0,10.22
20130826,2061.42,2097.34,2056.13,2096.47,39.02,1.9,11993.27,991.58,995.0,10.42
20130827,2095.44,2105.38,2090.43,2103.57,7.09,0.34,12634.2,1045.92,995.0,10.45
20130828,2092.31,2113.82,2080.86,2101.3,-2.27,-0.11,16139.2,1322.39,995.0,10.44
20130829,2108.44,2110.89,2088.24,2097.23,-4.07,-0.19,13326.82,1052.59,995.0,10.42
20130830,2097.22,2114.39,2089.1,2098.38,1.16,0.06,17007.56,1320.56,995.0,10.42
20130902,2104.09,2108.68,2078.46,2098.45,0.07,0.0,14915.85,1210.85,995.0,10.09
20130903,2100.45,2123.85,2095.46,2123.11,24.66,1.18,13889.32,1124.21,995.0,10.21
20130904,2121.68,2133.0,2115.75,2127.62,4.51,0.21,14200.04,1164.57,995.0,10.23
20130905,2125.26,2127.86,2115.24,2122.43,-5.19,-0.24,12654.41,1057.76,995.0,10.18
20130906,2119.33,2143.24,2119.02,2139.99,17.56,0.83,14326.07,1191.52,995.0,10.26
20130909,2151.35,2218.53,2151.35,2212.52,72.52,3.39,21942.71,1788.82,995.0,10.62
20130910,2214.81,2238.55,2202.82,2237.98,25.47,1.15,23720.66,1910.84,995.0,10.73
20130911,2244.96,2258.08,2233.0,2241.27,3.28,0.15,24434.95,1954.28,995.0,10.73
20130912,2236.17,2270.27,2226.29,2255.61,14.34,0.64,20971.51,1673.01,995.0,10.81
20130913,2251.46,2259.42,2228.48,2236.22,-19.39,-0.86,17198.42,1406.0,995.0,10.73
20130916,2244.46,2248.47,2226.17,2231.4,-4.82,-0.22,15488.4,1335.81,995.0,10.7
20130917,2230.39,2230.93,2184.92,2185.56,-45.84,-2.05,15454.26,1324.6,995.0,10.48
20130918,2185.94,2195.9,2172.04,2191.85,6.29,0.29,11511.19,1013.33,995.0,10.51
20130923,2199.36,2223.07,2198.34,2221.04,29.19,1.33,13317.49,1214.68,995.0,10.69
20130924,2219.47,2219.54,2187.24,2207.53,-13.51,-0.61,16041.51,1433.31,995.0,10.62
20130925,2206.23,2217.97,2193.72,2198.52,-9.02,-0.41,16021.28,1437.8,995.0,10.57
20130926,2192.23,2192.23,2154.72,2155.81,-42.71,-1.94,14041.53,1256.8,995.0,10.37
20130927,2150.96,2165.78,2149.59,2160.03,4.22,0.2,10540.18,978.12,995.0,10.39
20130930,2167.73,2176.3,2165.16,2174.67,14.64,0.68,9281.01,889.83,995.0,10.46
20131008,2171.9,2200.02,2161.49,2198.2,23.53,1.08,12671.02,1149.92,995.0,10.57
20131009,2191.39,2212.35,2185.18,2211.77,13.57,0.62,13087.17,1179.66,995.0,10.63
20131010,2214.41,2214.59,2186.48,2190.93,-20.84,-0.94,14977.59,1365.75,995.0,10.51
20131011,2201.41,2228.87,2200.53,2228.15,37.22,1.7,15689.22,1422.72,995.0,10.69
20131014,2232.22,2242.98,2226.4,2237.77,9.63,0.43,16598.34,1516.27,995.0,10.73
20131015,2237.93,2240.25,2221.14,2233.41,-4.36,-0.19,15372.28,1385.42,995.0,10.71
20131016,2228.11,2228.11,2183.4,2193.07,-40.34,-1.81,15463.86,1381.65,995.0,10.52
20131017,2201.71,2211.03,2183.25,2188.54,-4.53,-0.21,12676.79,1131.39,995.0,10.5
20131018,2188.71,2203.29,2184.36,2193.78,5.24,0.24,10372.46,908.14,995.0,10.52
20131021,2198.11,2230.29,2190.39,2229.24,35.46,1.62,13669.44,1239.36,995.0,10.69
20131022,2227.34,2227.34,2204.24,2210.65,-18.59,-0.83,14913.28,1349.95,995.0,10.6
20131023,2213.27,2226.85,2177.73,2183.11,-27.55,-1.25,14634.71,1257.9,995.0,10.46
20131024,2178.82,2183.41,2159.87,2164.32,-18.79,-0.86,10300.9,900.02,995.0,10.37
20131025,2163.69,2170.61,2122.68,2132.96,-31.37,-1.45,11392.45,996.72,995.0,10.22
20131028,2135.88,2140.96,2123.07,2133.87,0.91,0.04,8840.13,778.89,995.0,10.23
20131029,2135.23,2163.66,2093.2,2128.86,-5.01,-0.23,14309.28,1173.48,995.0,10.22
20131030,2126.69,2161.94,2121.84,2160.46,31.6,1.48,11964.34,952.34,995.0,10.37
